order_id,customer_id,order_date,shipping_id
41071,8481,2023-04-30,3
41072,16616,2023-03-22,3
41073,10763,2024-01-02,2
41074,8043,2023-12-02,1
41075,22054,2023-09-02,1
41076,23116,2023-10-01,2
41077,4972,2024-05-07,1
41078,4397,2023-02-12,1
41079,9702,2024-04-16,1
41080,16688,2023-05-29,1
41081,16883,2023-04-30,1
41082,101,2023-02-05,1
41083,8704,2023-05-08,1
41084,8839,2023-05-22,1
41085,3646,2023-02-27,1
41086,13334,2023-10-12,1
41087,6116,2024-02-09,3
41088,9665,2024-04-15,1
41089,20908,2023-05-08,1
41090,19980,2023-11-26,1
41091,2748,2024-04-07,1
41092,21817,2024-02-06,1
41093,22019,2024-06-13,3
41094,6133,2023-01-08,1
41095,3454,2023-02-16,3
41096,17457,2023-08-14,1
41097,15246,2023-06-19,1
41098,2201,2023-06-09,3
41099,23041,2023-08-20,1
41100,2269,2024-06-26,3
41101,24926,2023-04-28,1
41102,11935,2024-05-03,1
41103,12047,2023-08-31,2
41104,874,2023-02-05,1
41105,20373,2024-03-02,2
41106,21868,2024-02-19,1
41107,20984,2023-08-04,1
41108,20021,2024-04-15,1
41109,7012,2023-03-31,1
41110,18947,2024-03-20,1
41111,21986,2024-05-24,1
41112,13515,2023-06-08,1
41113,18234,2024-06-11,1
41114,4607,2023-12-24,3
41115,8153,2024-02-11,1
41116,2053,2024-02-03,3
41117,11371,2023-07-01,1
41118,23392,2023-05-09,1
41119,23474,2023-07-03,2
41120,7233,2023-04-15,2
41121,2039,2024-04-17,1
41122,23526,2023-10-12,1
41123,12779,2024-04-20,1
41124,12160,2023-09-25,1
41125,22187,2023-11-03,1
41126,15621,2023-04-07,1
41127,12329,2023-12-12,1
41128,16238,2023-09-06,1
41129,5634,2023-10-30,1
41130,17030,2024-04-05,3
41131,10019,2023-11-27,2
41132,17909,2023-04-12,1
41133,11930,2024-05-02,1
41134,10970,2024-06-28,2
41135,6492,2023-01-29,2
41136,12897,2024-03-17,1
41137,17596,2024-04-08,1
41138,17271,2024-05-13,1
41139,21708,2023-10-04,1
41140,5366,2024-06-25,1
41141,13145,2024-02-29,1
41142,15045,2023-02-21,1
41143,9776,2023-11-07,1
41144,22134,2024-06-08,2
41145,18164,2024-04-12,3
41146,2445,2023-12-27,1
41147,21029,2024-04-09,1
41148,22976,2023-04-26,1
41149,24955,2023-08-07,1
41150,23241,2023-07-17,1
41151,22709,2023-02-20,1
41152,16838,2023-01-03,1
41153,4387,2024-06-17,1
41154,5130,2023-07-28,1
41155,21608,2023-11-20,2
41156,12536,2024-02-13,1
41157,879,2024-04-01,1
41158,9564,2024-06-10,3
41159,3626,2024-02-26,3
41160,14980,2024-06-02,1
41161,4768,2024-07-02,1
41162,5625,2023-05-27,1
41163,5209,2023-07-03,1
41164,21235,2023-05-22,1
41165,23138,2023-11-12,2
41166,10822,2023-08-05,2
41167,5233,2023-10-24,2
41168,20683,2023-04-05,1
41169,22627,2023-03-27,1
41170,13255,2024-07-02,1
41171,7673,2023-04-15,2
41172,19141,2023-02-26,1
41173,3774,2023-08-05,3
41174,12832,2023-12-15,1
41175,16644,2024-02-09,2
41176,10549,2023-12-20,1
41177,10450,2024-05-29,2
41178,17599,2023-02-09,3
41179,22583,2024-05-16,1
41180,6094,2023-03-27,2
41181,13402,2023-12-10,2
41182,1536,2023-04-04,1
41183,17995,2023-03-09,2
41184,2465,2023-08-09,1
41185,11733,2023-09-13,1
41186,21521,2023-08-08,1
41187,14187,2023-10-23,1
41188,10073,2024-06-07,1
41189,2609,2024-03-30,1
41190,21886,2023-08-07,2
41191,11628,2023-04-05,1
41192,21292,2023-03-26,2
41193,16462,2023-08-31,3
41194,2378,2024-07-01,3
41195,14880,2023-04-08,1
41196,17125,2023-04-07,1
41197,20586,2023-02-23,1
41198,1617,2023-02-09,1
41199,19173,2023-11-22,1
41200,6966,2023-07-27,2
41201,16805,2023-07-08,1
41202,21375,2023-11-11,1
41203,14922,2023-08-10,2
41204,21470,2024-03-06,2
41205,12439,2024-03-07,1
41206,17198,2023-08-09,1
41207,11345,2023-08-28,3
41208,9737,2023-02-02,3
41209,16853,2023-12-20,1
41210,18256,2024-01-20,1
41211,13585,2024-01-21,1
41212,23349,2023-11-05,2
41213,19534,2023-10-05,1
41214,18434,2023-05-30,1
41215,18386,2024-03-16,1
41216,19925,2023-09-21,2
41217,8645,2024-04-29,1
41218,21943,2023-09-20,1
41219,11087,2024-01-20,2
41220,1564,2023-12-04,1
41221,15300,2023-03-16,1
41222,5791,2023-04-09,2
41223,1320,2023-03-03,1
41224,15586,2023-07-24,1
41225,19854,2023-09-04,1
41226,22940,2024-01-24,1
41227,18832,2024-05-04,1
41228,18059,2023-04-11,1
41229,9779,2023-10-09,1
41230,19770,2023-12-22,3
41231,11279,2023-11-29,1
41232,23168,2023-10-23,1
41233,12994,2024-04-02,1
41234,24084,2023-04-08,2
41235,999,2023-10-02,1
41236,2487,2023-01-03,1
41237,24547,2023-12-29,1
41238,23535,2024-05-03,1
41239,7918,2023-06-10,1
41240,17423,2023-03-05,2
41241,17599,2024-02-04,1
41242,15289,2024-01-01,1
41243,6098,2023-12-12,1
41244,22807,2024-03-26,1
41245,1649,2023-08-18,2
41246,11486,2023-07-14,1
41247,17413,2024-01-11,1
41248,18719,2023-12-18,2
41249,13706,2023-10-21,1
41250,10605,2024-05-01,1
41251,3033,2023-03-25,1
41252,9003,2023-01-07,1
41253,24210,2024-02-14,2
41254,6281,2023-05-20,2
41255,3494,2023-04-09,1
41256,9970,2024-05-26,1
41257,19743,2023-07-24,3
41258,6890,2023-08-18,3
41259,14459,2023-09-24,1
41260,12732,2023-05-16,1
41261,24970,2023-04-24,1
41262,20155,2023-09-09,1
41263,15288,2023-04-16,2
41264,12266,2024-01-27,1
41265,5492,2023-04-23,1
41266,10838,2024-02-16,3
41267,1898,2023-10-28,1
41268,15654,2023-08-31,2
41269,12076,2024-04-05,1
41270,5562,2024-02-04,1
41271,17577,2023-06-29,2
41272,15618,2023-02-20,1
41273,15359,2023-01-21,1
41274,14829,2024-02-08,2
41275,23740,2023-12-22,3
41276,19338,2024-04-29,2
41277,11446,2024-05-23,3
41278,20873,2023-04-20,2
41279,3166,2024-04-26,1
41280,22047,2024-04-17,1
41281,23140,2023-09-30,1
41282,11747,2023-08-16,2
41283,5180,2023-10-28,2
41284,17943,2023-10-14,1
41285,21967,2023-10-24,1
41286,23733,2023-04-15,1
41287,4240,2024-06-18,2
41288,14106,2024-06-30,1
41289,14254,2024-02-23,2
41290,21914,2023-12-17,1
41291,18952,2024-01-13,1
41292,22352,2023-02-20,1
41293,8582,2023-10-28,1
41294,2303,2023-12-09,1
41295,2900,2023-01-08,1
41296,8243,2024-04-06,2
41297,11777,2024-02-16,1
41298,1002,2023-12-16,1
41299,413,2023-06-05,1
41300,6093,2023-04-06,1
41301,6091,2023-07-26,1
41302,11390,2023-06-25,2
41303,8709,2024-02-12,1
41304,19156,2023-11-25,3
41305,23028,2023-09-01,1
41306,11693,2023-06-03,1
41307,1307,2024-04-25,1
41308,24504,2024-02-25,1
41309,19273,2024-06-07,1
41310,20526,2024-06-20,1
41311,16405,2023-05-30,1
41312,1683,2023-09-26,1
41313,24875,2023-09-25,1
41314,1592,2024-06-27,3
41315,6707,2023-04-28,1
41316,23096,2023-11-30,2
41317,18496,2023-12-16,1
41318,23584,2024-06-15,1
41319,8981,2023-02-11,1
41320,9533,2023-08-07,3
41321,11233,2023-05-02,1
41322,8784,2023-09-05,2
41323,1961,2024-06-05,1
41324,19509,2024-06-29,1
41325,16208,2023-08-07,1
41326,19749,2024-02-09,1
41327,5709,2024-02-20,1
41328,22630,2023-04-17,2
41329,19697,2024-04-07,1
41330,3355,2023-07-24,1
41331,5444,2024-06-30,1
41332,12487,2023-08-09,2
41333,21335,2024-03-28,1
41334,8871,2024-06-20,2
41335,14923,2024-05-28,2
41336,5443,2023-12-27,1
41337,8716,2023-12-21,2
41338,19117,2023-12-07,1
41339,10579,2024-03-12,3
41340,13935,2023-07-18,3
41341,23946,2023-03-22,1
41342,8078,2023-01-31,1
41343,19390,2024-01-17,3
41344,17915,2023-06-27,3
41345,22822,2023-12-24,1
41346,12048,2023-07-14,1
41347,17471,2024-01-05,1
41348,703,2023-12-06,2
41349,857,2023-03-13,3
41350,10039,2024-05-21,1
41351,21473,2023-11-06,3
41352,21091,2024-05-10,3
41353,16118,2023-10-05,1
41354,18205,2023-03-20,1
41355,8274,2023-03-13,1
41356,14457,2023-10-09,2
41357,11219,2024-03-13,1
41358,9506,2024-03-14,1
41359,2633,2023-02-09,3
41360,20153,2023-09-08,2
41361,5786,2023-10-05,1
41362,19780,2023-10-23,1
41363,22325,2024-04-03,2
41364,11389,2023-09-07,1
41365,6065,2023-02-05,1
41366,2417,2024-02-28,1
41367,3734,2023-09-08,2
41368,4194,2023-07-26,1
41369,5925,2023-01-01,1
41370,12987,2023-09-21,1
41371,3976,2024-04-04,2
41372,73,2023-06-22,1
41373,16907,2024-06-15,1
41374,186,2023-03-26,3
41375,3757,2024-06-13,3
41376,2128,2024-05-09,1
41377,3474,2023-10-28,1
41378,6131,2023-04-11,2
41379,21418,2023-07-13,1
41380,9148,2023-10-18,1
41381,20640,2024-03-22,1
41382,9253,2023-06-06,1
41383,22305,2023-12-31,1
41384,14004,2023-08-05,2
41385,21309,2024-04-01,1
41386,12930,2024-06-08,1
41387,8722,2023-04-16,2
41388,1892,2024-03-20,1
41389,20152,2023-07-09,1
41390,12359,2023-02-17,1
41391,4725,2024-06-30,1
41392,2120,2024-03-07,2
41393,1186,2024-03-04,1
41394,20676,2023-12-09,1
41395,12090,2024-01-09,1
41396,8637,2023-06-09,3
41397,5114,2023-04-05,3
41398,19660,2023-02-08,2
41399,18015,2023-08-23,3
41400,9712,2023-01-23,1
41401,319,2024-04-19,2
41402,21035,2023-09-27,2
41403,3119,2024-05-27,1
41404,23539,2024-02-05,1
41405,6119,2023-08-07,2
41406,974,2023-08-02,1
41407,16093,2023-10-26,3
41408,7558,2024-01-28,1
41409,21556,2024-02-23,1
41410,13448,2023-04-26,3
41411,18131,2023-07-22,1
41412,10663,2023-08-02,2
41413,591,2023-12-14,1
41414,5358,2023-10-08,1
41415,7296,2024-02-03,1
41416,9927,2024-03-13,1
41417,16897,2023-06-16,2
41418,72,2023-05-28,2
41419,16036,2023-03-27,1
41420,9225,2023-02-06,1
41421,1057,2024-02-29,1
41422,13471,2023-02-06,1
41423,18472,2024-04-05,2
41424,5366,2024-04-04,1
41425,573,2024-01-15,1
41426,18552,2023-07-07,2
41427,4471,2023-02-03,1
41428,15348,2023-08-26,1
41429,23770,2024-04-18,1
41430,23767,2023-08-03,1
41431,3072,2023-10-08,1
41432,20008,2023-02-04,2
41433,4482,2023-03-15,2
41434,6637,2024-04-16,1
41435,16353,2024-04-26,2
41436,2950,2023-02-04,1
41437,18744,2023-03-13,1
41438,8231,2023-12-26,1
41439,7164,2023-07-08,2
41440,20524,2024-03-29,1
41441,8921,2024-06-15,1
41442,10522,2023-10-14,1
41443,19775,2024-05-11,1
41444,1755,2023-02-21,1
41445,13548,2023-08-10,1
41446,16365,2023-04-30,1
41447,20081,2023-05-16,2
41448,15601,2023-05-16,1
41449,4786,2023-04-28,1
41450,16586,2023-02-16,1
41451,2032,2023-10-02,1
41452,14312,2024-02-10,2
41453,24415,2023-02-01,1
41454,18613,2023-08-27,1
41455,19344,2023-11-11,1
41456,18457,2023-10-06,1
41457,16380,2024-06-05,2
41458,19313,2024-06-23,1
41459,7323,2023-07-24,1
41460,906,2023-02-26,1
41461,21221,2024-02-12,1
41462,8283,2024-04-30,1
41463,14956,2023-05-07,1
41464,14404,2023-03-02,1
41465,3326,2023-06-13,1
41466,10489,2023-01-25,1
41467,23572,2024-04-26,1
41468,1420,2023-01-25,1
41469,20173,2023-07-07,1
41470,16575,2023-02-01,1
41471,19475,2023-03-31,1
41472,7600,2023-05-26,2
41473,22052,2023-10-22,1
41474,3478,2023-07-19,3
41475,12504,2023-10-24,3
41476,642,2023-01-04,1
41477,9671,2023-12-08,1
41478,18301,2024-02-04,3
41479,12817,2023-09-29,1
41480,16783,2023-05-09,1
41481,1278,2023-04-02,1
41482,17964,2024-02-03,1
41483,24130,2023-08-18,1
41484,3899,2023-06-23,1
41485,3318,2023-06-07,1
41486,12226,2024-02-13,1
41487,18920,2024-04-16,3
41488,12475,2023-02-02,1
41489,3593,2023-04-07,1
41490,17861,2023-07-02,1
41491,20286,2024-02-19,1
41492,4927,2023-11-23,1
41493,23302,2024-06-24,2
41494,22699,2023-01-09,1
41495,16280,2024-04-01,1
41496,22068,2023-09-13,3
41497,8850,2023-04-19,1
41498,14375,2023-07-11,3
41499,20795,2024-01-06,2
41500,19899,2023-03-16,1
41501,11232,2023-10-29,3
41502,19260,2023-03-15,3
41503,1138,2023-02-04,2
41504,15398,2024-04-11,1
41505,21920,2023-03-10,1
41506,19633,2023-04-19,1
41507,23634,2023-07-02,1
41508,24611,2024-02-26,2
41509,6728,2024-02-17,1
41510,21372,2023-02-27,1
41511,11075,2023-10-19,1
41512,21543,2023-11-29,1
41513,17146,2023-06-10,1
41514,9702,2023-07-22,1
41515,17598,2023-09-06,1
41516,22743,2023-10-14,1
41517,12442,2024-01-13,1
41518,18304,2023-03-07,1
41519,15932,2024-06-10,1
41520,18833,2023-04-05,1
41521,7032,2023-05-26,3
41522,314,2024-02-10,1
41523,24223,2024-03-06,2
41524,18354,2023-01-21,1
41525,17753,2023-10-03,1
41526,6190,2024-06-01,1
41527,1499,2023-12-24,2
41528,5973,2023-04-05,2
41529,20672,2023-02-09,2
41530,12830,2023-06-13,1
41531,24656,2024-03-31,1
41532,10981,2023-09-20,1
41533,398,2023-10-03,1
41534,23353,2023-06-15,1
41535,18898,2023-09-30,1
41536,17379,2023-09-10,1
41537,22957,2023-08-01,1
41538,19289,2023-01-23,1
41539,24611,2023-04-28,2
41540,9433,2023-01-07,1
41541,13971,2023-03-03,1
41542,9462,2023-03-30,1
41543,4488,2024-05-31,2
41544,24654,2023-06-19,1
41545,11178,2023-08-13,1
41546,2774,2023-11-23,1
41547,252,2023-09-15,1
41548,7424,2024-03-24,3
41549,17248,2023-11-19,1
41550,5038,2023-11-12,1
41551,9156,2023-02-05,1
41552,17404,2023-07-15,1
41553,18449,2024-04-13,1
41554,21308,2023-05-11,3
41555,5644,2023-02-11,1
41556,3139,2023-06-07,1
41557,7314,2023-02-09,2
41558,17278,2023-06-19,1
41559,17513,2024-02-07,1
41560,8192,2023-09-01,1
41561,13998,2023-07-23,1
41562,12127,2024-01-22,1
41563,17581,2023-10-30,1
41564,11472,2023-09-06,2
41565,14087,2024-03-11,1
41566,1037,2023-02-17,1
41567,16460,2023-06-05,1
41568,22655,2024-04-12,1
41569,13880,2023-10-25,1
41570,6963,2023-02-06,2
41571,14204,2024-05-26,2
41572,6405,2023-06-03,1
41573,6471,2023-06-13,1
41574,7615,2023-01-17,1
41575,4978,2024-05-16,1
41576,23543,2023-06-30,1
41577,4576,2023-04-27,3
41578,18579,2023-04-17,1
41579,5571,2023-01-01,3
41580,21232,2024-05-29,1
41581,18872,2023-01-12,1
41582,5155,2023-07-10,1
41583,7793,2023-04-10,1
41584,12739,2023-01-18,1
41585,15540,2024-05-26,1
41586,23645,2023-05-08,2
41587,4498,2023-06-19,2
41588,2629,2024-06-20,2
41589,16798,2023-06-30,1
41590,17936,2023-08-07,2
41591,1352,2023-10-05,2
41592,12470,2024-03-10,1
41593,15715,2023-07-21,1
41594,8209,2023-06-16,1
41595,10079,2023-06-16,2
41596,23064,2023-02-22,2
41597,16269,2023-12-28,1
41598,20469,2024-02-24,1
41599,12117,2023-05-28,1
41600,11398,2023-06-17,1
41601,19382,2023-01-23,1
41602,7869,2023-07-26,1
41603,20369,2024-05-05,1
41604,17197,2023-07-04,1
41605,5563,2023-04-10,1
41606,21119,2023-03-30,1
41607,19343,2023-10-12,1
41608,6831,2023-04-12,1
41609,18321,2023-02-03,2
41610,913,2023-08-24,1
41611,15990,2023-07-13,1
41612,13597,2023-06-12,1
41613,4065,2023-11-13,1
41614,3821,2023-11-13,3
41615,8244,2023-05-21,1
41616,20815,2023-09-19,1
41617,10800,2023-07-22,1
41618,20004,2024-04-12,1
41619,6240,2024-04-21,1
41620,18617,2024-06-07,1
41621,50,2023-02-28,1
41622,4637,2024-03-03,1
41623,624,2023-08-16,2
41624,16012,2023-04-04,1
41625,21800,2024-03-24,1
41626,22562,2023-06-21,1
41627,20086,2023-07-17,3
41628,1388,2023-10-10,2
41629,17674,2023-11-10,1
41630,433,2023-04-08,3
41631,9861,2023-03-09,1
41632,4941,2023-02-14,1
41633,14758,2023-06-24,2
41634,20886,2023-11-29,2
41635,14843,2024-02-18,3
41636,22735,2023-03-25,1
41637,6917,2023-04-21,2
41638,19186,2023-05-21,1
41639,14407,2023-04-10,3
41640,13023,2024-06-14,2
41641,17116,2023-05-12,1
41642,9787,2023-09-09,1
41643,16325,2024-06-04,1
41644,6059,2024-06-10,2
41645,18318,2023-12-17,1
41646,15830,2023-12-22,1
41647,11223,2023-10-18,1
41648,18148,2024-05-08,3
41649,11746,2023-09-06,1
41650,24820,2023-05-12,2
41651,22952,2023-07-02,1
41652,4289,2023-06-25,1
41653,16074,2024-03-03,1
41654,4312,2024-01-24,1
41655,20449,2024-06-01,1
41656,1458,2023-03-02,3
41657,10932,2024-01-17,1
41658,8988,2023-08-27,1
41659,63,2024-06-27,1
41660,23027,2024-02-16,1
41661,8892,2024-04-01,2
41662,21311,2023-11-29,2
41663,7219,2023-08-10,3
41664,19661,2024-02-18,2
41665,4978,2023-10-30,1
41666,13909,2024-06-03,1
41667,7531,2023-09-05,1
41668,18775,2023-06-10,1
41669,13853,2023-12-28,1
41670,19123,2023-03-17,1
41671,3674,2023-07-21,1
41672,757,2023-04-18,1
41673,4262,2023-12-27,1
41674,11759,2023-12-12,2
41675,24024,2023-07-22,1
41676,9921,2023-07-06,1
41677,459,2024-02-14,3
41678,7287,2023-10-24,1
41679,45,2024-06-21,2
41680,23278,2024-01-10,3
41681,5102,2023-10-23,1
41682,3585,2023-04-20,1
41683,24114,2024-04-18,1
41684,20761,2023-03-30,1
41685,10822,2024-06-22,1
41686,2398,2023-07-21,2
41687,971,2023-11-17,1
41688,24585,2023-12-25,2
41689,15237,2024-03-05,1
41690,12365,2023-08-11,2
41691,10816,2024-03-30,1
41692,21643,2023-07-11,1
41693,22566,2023-11-27,2
41694,20811,2023-10-09,2
41695,17575,2024-04-15,1
41696,15853,2024-01-15,1
41697,15705,2023-01-25,1
41698,11383,2023-05-14,2
41699,18830,2023-12-24,1
41700,17599,2023-04-21,1
41701,1782,2023-08-12,1
41702,20843,2023-01-30,2
41703,8872,2023-06-06,1
41704,23602,2024-06-24,1
41705,14189,2023-07-01,1
41706,2518,2024-04-26,1
41707,22305,2024-05-05,1
41708,20844,2023-03-01,1
41709,13571,2024-01-10,1
41710,18145,2024-06-30,1
41711,24337,2023-09-24,2
41712,5490,2023-05-31,1
41713,23138,2024-06-05,1
41714,18120,2023-01-07,1
41715,10736,2023-03-18,1
41716,21171,2023-06-23,1
41717,21143,2024-03-12,2
41718,10753,2023-09-09,1
41719,24468,2024-06-07,1
41720,11691,2023-08-04,1
41721,9418,2024-04-22,1
41722,18657,2023-02-19,1
41723,19621,2024-03-13,3
41724,4623,2023-10-04,1
41725,8873,2023-12-07,1
41726,10404,2024-04-16,2
41727,22013,2024-02-18,1
41728,14612,2024-02-08,2
41729,11442,2023-01-15,2
41730,1660,2023-06-25,1
41731,23721,2023-07-15,3
41732,24824,2024-05-08,1
41733,5533,2023-03-13,1
41734,11195,2023-08-29,1
41735,23179,2023-07-26,2
41736,3295,2023-10-14,1
41737,1145,2023-07-30,3
41738,7022,2024-05-10,2
41739,15119,2024-05-18,1
41740,4778,2023-03-11,1
41741,13280,2024-02-02,1
41742,7975,2024-06-14,2
41743,5316,2023-05-15,1
41744,148,2023-12-29,1
41745,14264,2024-01-21,2
41746,23464,2023-02-04,1
41747,18884,2023-06-22,1
41748,22730,2023-03-29,1
41749,22952,2023-07-20,2
41750,5233,2024-04-27,1
41751,10046,2023-05-18,1
41752,14979,2023-08-15,2
41753,20729,2024-03-12,1
41754,21179,2023-05-23,1
41755,4217,2023-05-18,2
41756,14084,2024-02-13,1
41757,15999,2023-10-10,1
41758,16600,2023-03-14,1
41759,13086,2023-09-25,2
41760,22403,2023-07-13,1
41761,20096,2024-05-04,1
41762,14052,2024-01-31,3
41763,22650,2023-09-10,1
41764,7742,2024-01-21,2
41765,11910,2023-12-20,1
41766,13231,2024-05-22,1
41767,19213,2023-10-04,1
41768,13552,2023-11-24,3
41769,1095,2024-03-30,1
41770,22867,2023-01-20,1
41771,21389,2023-05-18,1
41772,14454,2024-04-09,2
41773,18557,2024-01-24,3
41774,309,2023-11-24,1
41775,5686,2024-06-05,2
41776,5938,2023-10-21,2
41777,11138,2023-07-02,3
41778,4477,2023-01-03,1
41779,366,2023-03-07,1
41780,10954,2024-03-28,2
41781,198,2023-01-11,3
41782,20714,2023-11-03,2
41783,811,2023-07-22,1
41784,8250,2023-10-14,3
41785,6367,2023-12-27,2
41786,595,2024-03-07,1
41787,6507,2023-01-21,1
41788,8356,2023-10-12,1
41789,5118,2024-07-01,1
41790,23842,2023-05-12,1
41791,14613,2023-04-17,1
41792,11660,2023-01-02,1
41793,2934,2023-12-11,1
41794,6966,2024-01-02,1
41795,18591,2023-10-19,2
41796,1904,2023-04-19,2
41797,14850,2023-10-28,1
41798,3680,2023-11-08,3
41799,16054,2023-11-02,1
41800,17174,2024-05-26,3
41801,9332,2023-07-09,1
41802,11089,2023-06-02,1
41803,13793,2024-01-27,1
41804,15422,2023-09-22,3
41805,20451,2023-12-21,1
41806,20928,2023-11-25,1
41807,169,2023-03-22,1
41808,11017,2024-06-20,1
41809,11756,2023-02-19,2
41810,14252,2023-12-26,3
41811,17968,2023-05-03,2
41812,8981,2023-07-07,1
41813,17996,2023-04-18,2
41814,14146,2023-03-02,1
41815,2847,2023-05-16,1
41816,1106,2023-08-19,1
41817,3538,2023-03-30,3
41818,21675,2023-04-19,1
41819,8465,2024-06-09,1
41820,19826,2023-08-08,1
41821,5524,2023-08-02,2
41822,3518,2023-02-15,1
41823,21542,2023-08-08,1
41824,2896,2024-01-07,1
41825,1945,2024-06-17,1
41826,11186,2024-01-02,2
41827,11035,2023-12-28,2
41828,5553,2023-02-26,3
41829,18280,2023-01-14,1
41830,19481,2023-05-30,1
41831,2795,2023-06-10,1
41832,10795,2023-12-21,3
41833,6884,2023-01-31,2
41834,6780,2023-12-18,1
41835,7740,2023-08-19,1
41836,5706,2023-12-23,1
41837,9302,2023-03-09,1
41838,18689,2023-08-21,1
41839,6217,2023-04-25,3
41840,18843,2023-06-06,1
41841,9388,2023-09-16,1
41842,5041,2023-12-14,1
41843,15624,2023-01-11,2
41844,15882,2023-03-18,1
41845,17094,2023-04-25,1
41846,4446,2024-02-16,1
41847,24161,2023-08-09,2
41848,8018,2023-02-13,1
41849,14356,2023-07-12,2
41850,2515,2024-05-09,1
41851,8200,2023-10-24,1
41852,16709,2024-04-09,1
41853,11357,2024-05-10,1
41854,5577,2023-05-23,1
41855,7764,2023-03-27,1
41856,3141,2024-06-19,1
41857,7660,2023-10-18,1
41858,17816,2024-03-02,3
41859,1542,2023-12-21,3
41860,6479,2023-09-21,1
41861,15218,2024-04-07,1
41862,1026,2023-07-04,1
41863,238,2023-07-23,3
41864,7651,2023-11-04,1
41865,24897,2023-03-12,1
41866,19570,2023-05-11,1
41867,14950,2024-04-10,1
41868,4772,2024-03-29,1
41869,5755,2023-09-02,2
41870,13717,2023-11-27,1
41871,24365,2023-03-06,1
41872,14281,2023-01-22,2
41873,23475,2024-02-04,1
41874,19894,2023-10-01,3
41875,16463,2023-06-28,2
41876,22817,2023-01-25,2
41877,24592,2023-11-26,1
41878,10343,2023-10-20,1
41879,7982,2024-05-03,3
41880,16815,2024-06-22,1
41881,13606,2023-04-04,2
41882,2416,2024-03-24,1
41883,940,2024-05-21,3
41884,5891,2023-11-03,3
41885,6823,2023-11-07,1
41886,20840,2023-08-03,1
41887,23502,2024-04-03,3
41888,13083,2023-08-28,1
41889,5829,2023-08-23,1
41890,23482,2024-01-28,1
41891,261,2023-01-13,1
41892,20060,2024-03-08,2
41893,23236,2024-01-03,1
41894,15440,2023-04-08,1
41895,21741,2024-04-30,1
41896,14739,2023-07-03,3
41897,5069,2023-05-06,1
41898,22475,2024-01-07,1
41899,1584,2023-08-08,1
41900,13633,2023-09-17,1
41901,20794,2024-05-05,1
41902,15803,2024-05-21,2
41903,1504,2023-03-04,3
41904,14639,2023-01-17,1
41905,1377,2023-11-01,1
41906,16949,2023-04-06,2
41907,10187,2024-06-29,1
41908,596,2023-10-12,2
41909,4583,2023-06-23,3
41910,20958,2024-03-03,2
41911,17847,2024-05-29,2
41912,9815,2023-02-27,1
41913,1482,2023-06-10,2
41914,9650,2023-03-06,1
41915,22372,2024-02-28,2
41916,6134,2023-11-16,1
41917,19036,2023-12-02,1
41918,8102,2023-01-05,3
41919,2460,2023-01-06,1
41920,554,2023-02-23,3
41921,10392,2023-09-01,2
41922,7859,2023-05-30,3
41923,18069,2023-03-17,2
41924,18690,2024-02-23,2
41925,2115,2023-10-16,2
41926,18570,2023-05-01,1
41927,9244,2023-12-23,1
41928,15912,2023-08-14,3
41929,3140,2023-11-27,2
41930,822,2024-06-01,2
41931,16970,2023-02-27,2
41932,16848,2024-05-16,3
41933,17300,2023-11-13,1
41934,7650,2024-05-04,1
41935,15088,2024-04-13,1
41936,6971,2024-05-20,1
41937,9453,2023-05-11,1
41938,3812,2023-11-27,1
41939,5830,2024-06-04,1
41940,13800,2024-06-23,1
41941,5154,2024-03-09,1
41942,5800,2023-07-18,1
41943,5639,2023-09-30,3
41944,1891,2023-03-02,3
41945,13103,2023-04-21,3
41946,16171,2023-03-26,1
41947,17913,2023-04-09,1
41948,11306,2023-04-14,1
41949,19210,2023-09-22,2
41950,7633,2023-09-20,1
41951,214,2023-10-29,2
41952,13317,2024-07-02,1
41953,16607,2023-08-01,1
41954,18408,2024-06-24,1
41955,16160,2023-07-22,1
41956,4937,2023-06-07,2
41957,17446,2024-06-21,1
41958,2799,2023-10-21,1
41959,22334,2024-05-11,1
41960,6553,2023-07-15,1
41961,1441,2024-04-20,1
41962,411,2023-08-21,1
41963,17885,2023-06-09,1
41964,4309,2023-01-26,1
41965,6228,2024-01-25,2
41966,15609,2023-12-12,1
41967,8401,2023-09-02,1
41968,13243,2024-03-20,1
41969,7624,2024-03-12,1
41970,17031,2023-10-17,1
41971,18756,2023-11-14,2
41972,24066,2023-10-24,1
41973,24786,2024-06-27,1
41974,17995,2024-02-04,1
41975,21663,2023-04-11,2
41976,24845,2023-04-08,1
41977,7613,2023-04-14,3
41978,21652,2023-03-01,1
41979,2140,2024-02-03,2
41980,4562,2023-08-24,2
41981,17964,2023-09-24,1
41982,5915,2023-10-17,2
41983,522,2023-05-15,1
41984,14233,2023-09-19,2
41985,9585,2023-03-10,1
41986,24538,2024-03-29,1
41987,8890,2023-02-16,2
41988,11082,2024-04-04,1
41989,5673,2023-12-27,1
41990,18858,2024-05-12,2
41991,15142,2023-02-05,1
41992,4695,2023-07-07,1
41993,12108,2024-01-24,1
41994,4144,2024-05-15,1
41995,2133,2024-03-25,1
41996,21974,2023-08-08,1
41997,9046,2024-04-16,1
41998,14054,2023-08-16,2
41999,16788,2023-01-15,1
42000,19828,2023-09-03,1
42001,4248,2023-04-18,3
42002,14178,2023-05-16,1
42003,17421,2024-05-31,2
42004,6597,2023-02-12,1
42005,13282,2023-05-15,1
