product_id,product_name,category_id,unit_price,creation_date,is_discontinued
2297,Support Salmon,13,404.14,2023-12-08,False
2298,Imagine LightSkyBlue,28,109.94,2024-01-15,True
2299,Per SandyBrown,15,462.04,2024-04-01,False
2300,Physical BurlyWood,11,294.46,2024-08-04,False
2301,Option Snow,31,464.54,2025-03-22,False
2302,Mean DarkOrchid,9,76.91,2023-09-04,True
2303,Stand LightSteelBlue,29,398.57,2025-05-10,False
2304,News MistyRose,21,383.79,2024-09-30,False
2305,Today LightCyan,12,408.88,2025-01-10,False
2306,Age Maroon,30,474.71,2024-06-01,False
2307,Cup DarkMagenta,5,46.54,2024-01-22,False
2308,Carry Olive,22,404.33,2023-09-15,False
2309,Attention DarkKhaki,29,365.17,2023-11-21,False
2310,He DarkTurquoise,21,148.57,2025-03-24,False
2311,Modern LightBlue,9,184.77,2025-02-21,False
2312,Page Coral,30,243.57,2024-04-19,False
2313,Accept DarkSeaGreen,18,62.37,2024-06-22,False
2314,Arrive SlateBlue,23,401.16,2024-08-16,False
2315,Want LightSteelBlue,1,104.8,2024-02-09,False
2316,Simply Chartreuse,31,90.03,2025-05-01,False
2317,Capital LightPink,7,115.71,2024-02-10,False
2318,For DarkBlue,4,206.69,2023-11-26,True
2319,Pull DarkGoldenRod,9,7.98,2024-11-19,False
2320,During MistyRose,5,159.14,2025-02-17,False
2321,Side Thistle,22,287.94,2023-11-10,False
2322,Scientist SandyBrown,5,32.91,2024-03-13,False
2323,War Magenta,3,279.98,2024-04-15,False
2324,Born MidnightBlue,5,113.51,2025-01-19,True
2325,Send Peru,23,198.32,2023-10-25,False
2326,Little LightYellow,8,429.58,2025-03-04,False
2327,Accept Cornsilk,24,451.92,2024-08-31,False
2328,Fall Beige,25,177.03,2025-03-30,True
2329,Knowledge Blue,7,380.11,2023-12-13,False
2330,Ago Coral,24,135.42,2025-02-21,False
2331,Itself White,12,89.96,2024-12-01,True
2332,Church RoyalBlue,10,347.27,2024-02-27,False
2333,Beyond DarkKhaki,27,395.66,2024-04-09,False
2334,Interest RosyBrown,13,223.02,2024-06-09,False
2335,Outside IndianRed,8,179.76,2024-04-14,False
2336,Firm LightCoral,11,150.95,2025-03-28,False
2337,Seat Black,8,499.27,2024-03-21,False
2338,Skin AliceBlue,7,255.32,2025-05-15,False
2339,Many LightSlateGray,8,60.32,2024-05-08,False
2340,Program LightSalmon,19,8.64,2024-09-14,False
2341,Red Thistle,12,435.25,2024-08-30,False
2342,Capital DodgerBlue,30,354.38,2024-09-07,False
2343,Court Wheat,22,184.45,2024-10-17,False
2344,News Wheat,5,248.32,2024-04-20,False
2345,Tough LightSlateGray,29,388.72,2024-07-19,False
2346,Health Azure,20,15.38,2023-12-30,False
2347,Friend CornflowerBlue,14,473.06,2023-10-16,False
2348,State CornflowerBlue,25,148.52,2024-04-27,True
2349,Professor WhiteSmoke,3,176.87,2024-03-03,False
2350,Charge LightSteelBlue,23,127.3,2023-12-28,True
2351,Stand PowderBlue,11,125.59,2023-10-22,False
2352,Will Brown,4,314.45,2024-03-08,False
2353,College FloralWhite,16,48.97,2023-09-15,False
2354,Yeah Moccasin,7,153.81,2024-03-14,False
2355,Good SeaShell,26,253.59,2025-02-25,False
2356,Again DarkCyan,16,251.03,2023-12-11,False
2357,Reflect PapayaWhip,3,109.41,2025-04-26,False
2358,Lawyer LightGray,9,256.49,2024-01-17,False
2359,Structure SpringGreen,30,189.68,2023-08-31,True
2360,Respond NavajoWhite,21,452.95,2025-04-24,False
2361,Another MediumAquaMarine,20,235.99,2024-12-01,False
2362,Poor DeepPink,21,478.68,2025-04-21,False
2363,Traditional HotPink,17,42.0,2024-07-25,False
2364,Game DarkOrchid,18,318.76,2024-01-03,False
2365,Adult Orange,22,284.56,2024-03-13,False
2366,Owner Silver,22,174.7,2023-09-27,False
2367,Group PaleGreen,3,30.78,2025-05-19,False
2368,Lot Red,7,412.42,2023-11-01,False
2369,Reflect Beige,3,89.18,2023-11-12,False
2370,Claim OrangeRed,18,247.9,2025-04-14,False
2371,Assume LightSeaGreen,9,162.78,2024-03-15,False
2372,Course Peru,4,412.15,2024-11-07,False
2373,Whose BurlyWood,12,215.52,2024-10-30,False
2374,Fire Orange,17,8.06,2025-02-28,False
2375,Natural Lavender,28,302.18,2023-09-24,False
2376,Produce DarkRed,5,149.23,2025-03-31,False
2377,Better DarkKhaki,28,479.48,2024-01-23,False
2378,Politics SkyBlue,16,48.96,2024-09-04,False
2379,Kid FloralWhite,7,225.86,2024-10-28,False
2380,Magazine DarkSalmon,6,287.27,2024-04-21,False
2381,Next Azure,27,56.04,2025-01-23,True
2382,Home LightGreen,15,210.31,2024-04-19,False
2383,Thing DarkTurquoise,17,327.45,2024-07-12,False
2384,Plant Blue,19,493.59,2024-04-16,False
2385,Owner Ivory,30,133.5,2025-03-30,False
2386,Paper Yellow,19,281.17,2025-01-09,False
2387,Approach Fuchsia,2,400.58,2023-08-31,False
2388,Market CornflowerBlue,22,252.88,2025-01-28,False
2389,What MintCream,31,424.27,2023-08-30,True
2390,Forward DarkSlateGray,29,276.74,2024-05-26,False
2391,Focus CornflowerBlue,4,69.0,2024-01-02,False
2392,Camera MediumVioletRed,19,403.09,2024-07-28,False
2393,Employee Purple,20,208.35,2024-04-21,False
2394,Indicate MintCream,22,486.22,2024-02-10,False
2395,Training MistyRose,15,88.76,2023-10-05,False
2396,Suddenly MintCream,24,53.7,2025-03-17,True
2397,My FloralWhite,19,413.28,2023-09-26,False
2398,Play DeepPink,23,261.39,2025-03-05,False
2399,Husband PowderBlue,2,151.17,2024-03-19,False
2400,Stock PaleVioletRed,14,285.42,2024-02-06,False
2401,Suddenly WhiteSmoke,18,119.41,2024-01-17,False
2402,How SkyBlue,13,57.61,2025-05-09,False
2403,Total Cyan,29,497.4,2024-11-15,False
2404,Now LightPink,16,176.24,2024-11-09,False
2405,Show MediumBlue,24,138.02,2024-10-14,False
2406,Write NavajoWhite,21,345.4,2024-08-12,False
2407,General GoldenRod,21,339.45,2024-01-16,True
2408,Study Cyan,10,269.45,2024-04-12,False
2409,Old Turquoise,20,412.91,2024-10-14,False
2410,Science Cornsilk,13,421.6,2024-05-24,False
2411,Fast LightGray,19,175.71,2024-12-20,False
2412,Prove SeaGreen,30,262.45,2024-08-09,False
2413,Throughout SpringGreen,20,338.79,2023-11-19,False
2414,These Thistle,19,203.89,2025-05-09,False
2415,Season FireBrick,26,283.57,2023-09-22,False
2416,Politics LightGray,16,143.44,2024-04-07,False
2417,Wonder DarkMagenta,17,231.52,2024-06-20,False
2418,Cold AliceBlue,10,183.26,2025-01-05,False
2419,Test Gainsboro,13,132.89,2024-07-25,False
2420,Among MediumVioletRed,14,315.88,2025-03-14,False
2421,Physical PaleGoldenRod,17,322.53,2025-03-05,True
2422,They HotPink,25,238.71,2025-03-30,False
2423,Budget Beige,29,39.28,2023-12-30,False
2424,Performance IndianRed,11,222.8,2025-04-04,False
2425,Wall MediumPurple,6,113.14,2023-12-20,False
2426,Church Teal,24,46.03,2024-12-20,False
2427,Behind DarkRed,24,486.18,2024-03-07,False
2428,Sign DarkOliveGreen,17,62.93,2024-07-20,False
2429,Old PaleGoldenRod,30,323.84,2024-08-30,False
2430,Sit DarkOrchid,13,136.88,2023-09-06,False
2431,None Crimson,10,314.38,2024-05-14,False
2432,Shake LightYellow,30,163.25,2024-11-01,False
2433,Back PapayaWhip,29,292.06,2023-10-25,False
2434,Science DarkBlue,19,473.13,2024-09-23,False
2435,Possible Magenta,4,211.3,2025-02-18,False
2436,Company LightCyan,22,346.71,2024-01-15,True
2437,Say DarkKhaki,11,483.17,2023-10-01,False
2438,Wonder FireBrick,27,102.14,2024-09-13,False
2439,Throw Snow,29,244.47,2025-03-22,False
2440,Light DarkSeaGreen,12,286.74,2024-01-15,False
2441,Arm Teal,8,273.36,2024-09-10,False
2442,Cost Moccasin,18,79.81,2025-05-18,False
2443,Although Gold,30,138.74,2024-11-05,False
2444,List PaleVioletRed,20,205.18,2023-11-12,False
2445,Time MediumSpringGreen,9,275.92,2024-03-16,False
2446,Garden Black,28,245.83,2023-11-19,False
2447,Else RosyBrown,21,18.46,2025-03-14,False
2448,Realize Coral,21,192.52,2024-02-03,False
2449,Attention MediumSlateBlue,12,452.19,2024-10-01,False
2450,Message Coral,26,413.8,2024-05-15,False
2451,Rest Blue,17,142.42,2025-04-09,False
2452,Hold DarkViolet,23,194.63,2024-03-26,False
2453,Movement Tomato,22,470.74,2024-01-17,False
2454,Low PaleGoldenRod,3,28.44,2024-09-28,False
2455,Figure Violet,25,461.97,2024-03-21,False
2456,Maybe PaleGreen,4,471.38,2024-08-11,False
2457,Know MintCream,15,252.69,2025-02-07,False
2458,Speech MintCream,15,66.49,2023-11-19,False
2459,Over Wheat,30,387.75,2023-10-29,False
2460,Else LightCyan,24,222.61,2023-09-22,False
2461,Compare MediumVioletRed,14,459.37,2024-11-07,True
2462,Generation Violet,22,275.18,2023-12-21,False
2463,Share Moccasin,6,111.47,2025-02-20,False
2464,Radio LemonChiffon,24,121.32,2025-04-26,True
2465,Involve PowderBlue,15,235.99,2025-04-17,False
2466,Style DodgerBlue,17,175.47,2024-11-21,False
2467,Spend Lavender,31,371.8,2024-04-01,True
2468,Explain Yellow,5,377.3,2025-04-20,True
2469,Reveal MediumSpringGreen,6,454.62,2024-02-17,False
2470,However Aquamarine,18,233.39,2024-04-19,True
2471,Pick SeaGreen,8,454.34,2023-09-30,False
2472,Station GreenYellow,19,177.52,2024-04-08,True
2473,Player SeaShell,22,328.27,2024-10-01,False
2474,Anything Fuchsia,24,96.76,2024-04-30,False
2475,Quickly Peru,10,249.63,2024-01-10,False
2476,Less Red,17,331.86,2023-11-26,False
2477,Best Gold,9,177.15,2025-04-17,False
2478,Through DarkTurquoise,4,88.69,2024-05-16,True
2479,Believe PaleGoldenRod,18,287.17,2024-08-14,False
2480,Prevent Linen,28,214.3,2024-08-22,False
2481,Idea SlateGray,14,13.18,2024-04-09,False
2482,Rich Orchid,12,242.67,2024-11-18,False
2483,Reflect PaleVioletRed,28,479.42,2025-04-09,False
2484,Generation MediumSpringGreen,23,240.4,2024-09-24,False
2485,First DodgerBlue,26,107.37,2025-02-26,False
2486,Nor LemonChiffon,22,320.23,2023-10-30,False
2487,Growth FireBrick,18,146.76,2025-03-13,False
2488,Mean Bisque,7,204.74,2024-03-11,False
2489,Language White,16,331.82,2024-11-09,False
2490,Partner FireBrick,12,384.98,2024-09-21,False
2491,Movement Black,13,35.14,2025-02-23,True
2492,Real PapayaWhip,20,416.5,2024-12-11,False
2493,Option MidnightBlue,27,194.4,2023-11-13,False
2494,Every LavenderBlush,23,201.46,2024-11-15,False
2495,Where Azure,5,318.65,2024-06-14,False
2496,Store PaleGoldenRod,2,307.94,2024-03-17,False
2497,Cold LightYellow,27,26.69,2024-06-01,False
2498,Indicate LightCyan,18,494.07,2023-10-29,False
2499,Participant MediumSpringGreen,23,70.78,2025-02-27,False
2500,Recognize NavajoWhite,3,182.8,2024-04-21,True
2501,Tell Chartreuse,6,184.19,2024-05-29,False
2502,Forget DeepPink,13,273.94,2024-06-12,False
2503,Still Cornsilk,3,102.02,2025-02-14,False
2504,Mouth HotPink,11,385.64,2023-09-26,False
2505,Easy Yellow,1,202.14,2024-01-30,False
2506,Level LightSeaGreen,1,354.01,2024-09-29,False
2507,Seven Olive,15,65.38,2024-07-29,False
2508,Various Azure,23,84.71,2024-12-11,False
2509,Ago LightYellow,2,376.86,2024-12-04,False
2510,Which DarkKhaki,22,480.73,2023-09-21,False
2511,Ability DarkGray,14,177.49,2024-06-17,False
2512,Rule Tomato,24,75.04,2024-08-15,False
2513,Her Cyan,1,15.29,2024-07-11,True
2514,Detail PapayaWhip,21,372.34,2024-01-02,False
2515,Meeting DarkSlateBlue,6,375.56,2025-03-13,False
2516,Into Lime,10,452.85,2024-11-16,False
2517,Later SkyBlue,20,392.83,2024-10-06,False
2518,Human DarkSeaGreen,15,177.77,2024-10-16,False
2519,Too BurlyWood,18,12.57,2024-10-21,False
2520,Impact MediumOrchid,23,275.33,2023-12-10,False
2521,None PaleTurquoise,1,168.94,2025-01-27,False
2522,Boy SteelBlue,3,134.02,2023-09-07,False
2523,Hot BlanchedAlmond,22,281.96,2024-03-22,False
2524,Marriage WhiteSmoke,3,428.4,2024-05-08,False
2525,Interview MediumPurple,15,121.51,2025-05-09,False
2526,Even MediumVioletRed,29,468.56,2024-01-26,False
2527,Method Cornsilk,21,171.29,2024-05-20,False
2528,Gas LightYellow,12,363.3,2025-02-07,False
2529,Could LightSlateGray,4,30.37,2024-09-20,True
2530,Similar MediumVioletRed,4,88.02,2025-04-08,True
2531,Already Chocolate,14,328.7,2024-05-16,False
2532,Story Wheat,28,235.12,2024-03-17,False
2533,About Moccasin,13,107.26,2024-12-12,False
2534,There LightCyan,13,120.3,2024-12-16,False
2535,Indeed Peru,24,122.56,2024-04-05,False
2536,Effort White,15,267.87,2024-12-28,False
2537,Task DarkMagenta,13,95.05,2024-09-09,False
2538,Edge MediumVioletRed,2,141.23,2025-03-18,False
2539,Recognize MediumSlateBlue,26,363.25,2023-12-16,False
2540,Quite AntiqueWhite,29,231.92,2024-07-14,False
2541,New Gray,2,261.28,2024-11-03,False
2542,Impact LightGreen,15,379.63,2024-08-01,True
2543,Upon LightSlateGray,21,73.94,2024-04-30,False
2544,Them Orange,20,56.28,2024-07-30,False
2545,Executive MistyRose,4,303.08,2023-09-08,False
2546,Player AliceBlue,22,30.64,2023-12-07,False
2547,Happen RoyalBlue,12,419.27,2025-03-18,False
2548,Form Crimson,10,299.84,2025-03-06,False
2549,White SpringGreen,31,109.39,2024-10-12,False
2550,Clear Navy,17,379.74,2023-10-13,True
2551,Contain Purple,22,277.74,2024-03-30,False
2552,Medical MediumBlue,24,429.72,2025-03-11,False
2553,Ball BurlyWood,16,238.88,2024-08-03,False
2554,Learn DarkGray,13,375.3,2024-06-04,False
2555,Politics DarkSlateGray,15,21.17,2025-02-26,False
2556,Hard Peru,27,72.66,2024-03-22,False
2557,Bank NavajoWhite,9,477.44,2023-08-25,False
2558,List BurlyWood,25,151.77,2024-06-02,False
2559,Hard MediumAquaMarine,25,215.96,2024-12-29,False
2560,For SteelBlue,17,123.87,2024-10-16,False
2561,Community BlueViolet,14,406.74,2023-11-21,False
2562,Lawyer MediumVioletRed,11,380.34,2025-04-29,False
2563,Eat MediumSeaGreen,23,191.21,2024-12-22,False
2564,Above PaleVioletRed,3,42.22,2024-05-06,False
2565,Strong BurlyWood,2,66.51,2025-02-09,False
2566,Thus PowderBlue,2,401.83,2023-10-01,False
2567,Agent AliceBlue,25,400.8,2024-12-24,False
2568,Never LavenderBlush,28,200.71,2024-03-07,False
2569,Same Blue,23,144.28,2024-06-16,False
2570,Quite AntiqueWhite,26,81.73,2025-03-29,False
2571,Window HoneyDew,2,69.01,2023-11-28,False
2572,Specific PaleTurquoise,9,326.48,2024-11-10,True
2573,Performance LightGreen,6,462.34,2024-03-22,False
2574,Upon OldLace,19,61.6,2025-01-19,False
2575,Spring SandyBrown,5,409.82,2024-02-20,False
2576,Always LightPink,26,164.95,2025-03-03,False
2577,Alone Plum,26,223.12,2024-06-30,False
2578,After RosyBrown,23,125.2,2024-06-17,False
2579,Report LightGoldenRodYellow,23,198.73,2023-11-02,False
2580,Cost MintCream,26,289.08,2024-10-30,False
2581,Reach DarkKhaki,11,240.48,2025-01-18,False
2582,Lot MediumVioletRed,8,487.99,2025-04-22,False
2583,Green PaleGoldenRod,24,407.0,2024-06-07,True
2584,Bed BlueViolet,27,447.63,2023-11-26,False
2585,Skin PeachPuff,7,339.93,2024-03-11,False
2586,Staff Black,13,481.24,2024-01-12,False
2587,Congress Bisque,6,46.75,2024-10-16,False
2588,Health SeaGreen,29,153.12,2025-03-04,False
2589,Student SandyBrown,25,275.36,2024-02-02,False
2590,Outside White,27,165.52,2024-12-03,False
2591,Lot Aquamarine,7,233.56,2024-11-07,False
2592,Base LightSalmon,28,311.49,2024-08-01,False
2593,Majority PowderBlue,2,234.76,2024-04-26,False
2594,Build Bisque,21,253.26,2025-01-06,False
2595,Cost Aqua,31,352.47,2025-02-12,True
2596,Glass FireBrick,25,325.3,2023-09-26,False
2597,Put Aqua,29,165.13,2025-05-16,False
2598,Best DarkSlateGray,23,405.68,2025-02-06,True
2599,Check MediumSeaGreen,3,9.89,2025-03-11,False
2600,Manager DarkViolet,14,452.2,2025-03-23,False
2601,Beautiful SlateGray,9,199.64,2024-01-20,False
2602,Wear Plum,8,299.11,2024-08-22,False
2603,Old GoldenRod,28,441.63,2024-07-02,False
2604,Not Blue,5,45.38,2024-09-19,False
2605,Young Teal,25,14.5,2024-10-26,False
2606,Prevent DeepPink,19,83.86,2025-03-06,False
2607,Certainly MediumTurquoise,18,59.5,2023-09-30,False
2608,Generation LightSlateGray,4,153.41,2024-09-30,False
2609,Produce Indigo,26,118.77,2024-08-01,False
2610,Maintain Bisque,31,446.67,2025-04-27,False
2611,Operation MistyRose,10,188.47,2025-02-12,False
2612,Economic LightBlue,26,253.49,2024-09-12,False
2613,Bag YellowGreen,27,7.62,2023-12-06,False
2614,Really CadetBlue,5,424.96,2025-02-12,False
2615,Simple Pink,25,490.78,2024-10-05,False
2616,Increase FloralWhite,25,18.4,2024-06-09,False
2617,Painting LawnGreen,22,445.86,2025-02-09,False
2618,Only Aqua,12,121.35,2025-03-07,False
2619,Health Plum,25,222.36,2024-06-20,False
2620,Production Chocolate,27,309.7,2024-08-13,False
2621,Run PaleGoldenRod,15,56.21,2024-02-08,False
2622,Relate Turquoise,15,331.97,2024-02-29,False
2623,Chance FloralWhite,3,251.74,2024-07-03,False
2624,Final LavenderBlush,1,430.9,2024-04-12,False
2625,Start Plum,22,92.81,2024-02-19,False
2626,Daughter PeachPuff,6,165.62,2024-03-22,False
2627,Agent NavajoWhite,7,262.24,2025-05-17,False
2628,Vote DeepSkyBlue,2,419.13,2024-01-17,False
2629,Kitchen Moccasin,20,166.25,2024-08-16,False
2630,Special Purple,2,385.52,2024-05-19,False
2631,Build Brown,24,185.56,2024-05-15,False
2632,Ever MediumVioletRed,16,317.53,2025-01-16,False
2633,By DarkKhaki,21,303.13,2024-07-03,True
2634,Strategy MediumTurquoise,3,7.4,2024-08-13,False
2635,Option MediumVioletRed,27,110.63,2024-07-30,False
2636,Thought PaleVioletRed,9,350.66,2023-12-11,False
2637,Instead SaddleBrown,11,397.93,2024-03-15,False
2638,Community PaleGreen,27,185.1,2023-09-06,True
2639,House DarkMagenta,9,438.15,2025-04-19,False
2640,Garden Cyan,12,451.91,2024-09-08,False
2641,Early PaleVioletRed,2,222.66,2025-01-13,False
2642,Whole Indigo,12,491.31,2024-04-21,False
2643,By Sienna,6,321.15,2025-01-08,False
2644,Peace FireBrick,21,55.14,2024-06-09,False
2645,Camera OldLace,1,201.32,2025-05-22,False
2646,Growth SeaGreen,28,69.42,2024-03-31,False
2647,Old Violet,8,219.74,2024-04-16,False
2648,Would Lime,16,170.56,2024-12-07,True
2649,Whether LightSkyBlue,26,162.81,2024-08-30,False
2650,Body DeepPink,5,429.76,2025-02-26,False
2651,Radio Pink,24,359.02,2025-03-11,False
2652,Into Aquamarine,1,140.21,2023-10-29,False
2653,Figure Cyan,15,191.02,2024-04-13,False
2654,Budget HoneyDew,5,34.71,2023-08-31,False
2655,Another Crimson,27,156.21,2024-08-12,False
2656,Point Violet,22,50.89,2025-01-06,False
2657,Factor MediumOrchid,20,180.67,2023-12-08,False
2658,Board DimGray,1,231.77,2024-06-20,False
2659,Cover SlateGray,7,38.77,2023-08-25,False
2660,Station SlateGray,28,388.74,2024-05-19,False
2661,Site MediumPurple,7,36.48,2024-10-20,False
2662,Teacher DarkMagenta,18,90.02,2025-01-29,False
2663,Discuss MintCream,5,160.51,2024-09-09,False
2664,Key Pink,17,136.84,2023-12-27,False
2665,Paper DarkOliveGreen,13,413.69,2024-02-01,True
2666,Finish Red,31,109.68,2024-02-15,False
2667,Find Khaki,17,177.93,2024-10-31,False
2668,View MediumSeaGreen,5,214.28,2024-04-18,True
2669,Thing Beige,15,167.25,2024-08-10,False
2670,Mean LemonChiffon,13,134.31,2024-11-24,False
2671,Early Magenta,19,34.09,2024-03-15,False
2672,Could DarkCyan,31,486.96,2024-03-28,False
2673,End MidnightBlue,24,38.09,2023-10-29,False
2674,Admit DarkSlateBlue,20,253.24,2023-12-31,False
2675,Step DeepPink,20,463.39,2024-08-09,True
2676,Value NavajoWhite,14,55.59,2024-06-10,False
2677,Often SpringGreen,28,425.9,2024-08-22,False
2678,Put Silver,31,105.33,2024-04-08,False
2679,Young Tan,7,93.85,2024-02-20,False
2680,Interest MintCream,13,438.01,2024-07-07,False
2681,High DarkOrchid,25,271.5,2024-07-12,False
2682,Base MediumAquaMarine,27,295.57,2024-08-22,True
2683,Dinner DeepPink,22,230.0,2024-08-07,False
2684,Employee DodgerBlue,26,268.96,2025-02-06,True
2685,It IndianRed,20,259.35,2024-04-26,False
2686,Day DarkBlue,19,459.6,2024-05-27,True
2687,Read IndianRed,15,344.85,2024-01-21,False
2688,Strong Gainsboro,29,305.82,2025-03-02,False
2689,Role OrangeRed,21,225.13,2025-05-14,False
2690,From MintCream,2,130.23,2023-10-27,False
2691,Maybe Fuchsia,15,25.88,2024-01-27,False
2692,Every SteelBlue,10,389.36,2025-01-11,False
2693,Thing GhostWhite,19,32.13,2024-09-09,False
2694,Service OrangeRed,20,25.05,2024-06-27,True
2695,Close HoneyDew,14,49.3,2024-06-29,False
2696,Detail Peru,30,483.64,2023-10-23,False
2697,Agency LightSkyBlue,11,132.68,2024-06-11,False
2698,Manage ForestGreen,3,263.46,2025-05-06,False
2699,Plan CadetBlue,12,310.49,2025-04-29,False
2700,Stay LightSteelBlue,9,219.28,2024-12-14,False
2701,Interest DarkCyan,26,254.16,2024-11-15,True
2702,Power SkyBlue,9,313.36,2023-09-28,False
2703,Wrong Brown,1,402.24,2025-05-09,False
2704,Sit LightGoldenRodYellow,20,73.84,2025-01-11,False
2705,Interest AliceBlue,25,286.44,2024-05-18,False
2706,Town Yellow,25,488.4,2024-06-23,False
2707,Including DarkBlue,23,297.87,2024-01-09,False
2708,Anyone DarkOliveGreen,15,490.54,2024-06-25,False
2709,Race LightGoldenRodYellow,25,457.16,2025-03-06,False
2710,Issue DarkBlue,12,100.66,2024-06-13,False
2711,Task Indigo,12,55.71,2024-03-09,False
2712,Choice RosyBrown,18,353.36,2023-11-06,False
2713,Gas MediumPurple,16,382.89,2024-03-08,False
2714,Nothing SaddleBrown,9,54.45,2023-11-05,False
2715,Dark BlanchedAlmond,16,246.18,2025-02-16,True
2716,Program MediumOrchid,15,54.71,2024-12-05,True
2717,Central YellowGreen,14,182.01,2023-08-25,False
2718,Although Indigo,1,483.53,2024-02-03,False
2719,Weight NavajoWhite,20,386.8,2024-09-12,False
2720,Little LightGray,28,375.28,2024-08-13,True
2721,Republican Black,28,345.22,2024-10-02,False
2722,House Pink,4,462.06,2024-06-15,False
2723,Strong DarkSeaGreen,1,277.89,2023-09-17,False
2724,Girl Plum,16,168.87,2024-05-24,False
2725,Later Chartreuse,2,424.69,2024-02-26,True
2726,Deep Cyan,16,67.73,2024-08-15,False
2727,Member GreenYellow,18,77.61,2025-02-06,False
2728,Production BlanchedAlmond,4,73.92,2024-02-16,False
2729,Past MediumSeaGreen,13,19.59,2024-09-19,False
2730,Audience DarkViolet,31,80.49,2024-01-23,False
2731,Deep MediumOrchid,25,225.34,2024-04-26,False
2732,Her IndianRed,25,247.54,2024-02-04,False
2733,Sure MistyRose,20,35.19,2023-08-27,False
2734,Send GoldenRod,14,335.68,2024-11-30,False
2735,Realize OrangeRed,27,168.98,2024-05-28,False
2736,Technology Chocolate,7,14.59,2023-12-30,False
2737,Like Aqua,25,292.95,2024-10-25,False
2738,Police DeepSkyBlue,21,291.84,2024-11-02,False
2739,Become SeaShell,23,153.72,2025-02-12,True
2740,Just LightSalmon,5,363.41,2024-01-05,False
2741,Go PowderBlue,20,436.93,2024-06-18,False
2742,Season Purple,1,458.48,2025-03-03,False
2743,Toward Violet,14,326.49,2025-04-20,False
2744,Since PaleTurquoise,14,193.39,2024-11-16,False
2745,Ball MistyRose,20,460.97,2024-02-23,False
2746,Republican Red,16,14.93,2025-02-05,False
2747,Free LightGreen,15,120.16,2024-07-09,False
2748,Type AliceBlue,30,418.08,2025-03-23,False
2749,Yeah RosyBrown,27,293.13,2024-12-12,True
2750,Whose PaleGreen,20,87.31,2024-08-16,True
2751,Cup Black,21,389.34,2023-11-27,False
2752,Reality Turquoise,5,203.46,2025-02-07,False
2753,Bad PeachPuff,10,86.22,2023-10-31,False
2754,Wear Salmon,30,461.81,2024-12-23,False
2755,Painting SpringGreen,12,460.19,2023-10-18,False
2756,Style LightYellow,4,400.45,2024-05-10,False
2757,Environmental Cyan,29,53.55,2024-08-05,False
2758,About MediumSlateBlue,12,241.56,2024-12-22,False
2759,Century DarkRed,7,274.94,2024-05-29,False
2760,Town DarkOrange,18,363.75,2023-09-23,False
2761,They Thistle,14,147.34,2023-09-12,False
2762,Would PaleGreen,12,289.88,2025-01-20,False
2763,Skin LemonChiffon,15,19.74,2025-01-29,False
2764,Unit Thistle,4,221.07,2025-03-31,False
2765,Physical LightSlateGray,18,321.99,2024-01-20,False
2766,Need Gray,6,350.82,2024-10-01,False
2767,Power Cyan,16,359.61,2025-02-15,False
2768,Administration DarkViolet,4,318.9,2024-07-31,False
2769,Cup LightSkyBlue,24,244.14,2025-01-12,False
2770,Work DarkSlateBlue,1,262.5,2024-01-21,True
2771,Leave Lime,30,223.85,2024-04-01,False
2772,Pattern MediumSeaGreen,25,440.62,2023-12-23,False
2773,Boy DarkSlateGray,12,66.19,2025-04-27,False
2774,Discussion LightPink,31,499.21,2024-11-23,False
2775,Maintain Maroon,15,477.38,2024-03-16,False
2776,You Teal,2,332.44,2023-11-18,False
2777,Take NavajoWhite,3,72.44,2024-05-22,False
2778,Simply OliveDrab,13,19.62,2025-05-01,False
2779,Pretty BlueViolet,11,178.67,2023-11-03,False
2780,Cause DeepPink,12,150.89,2023-12-23,False
2781,Listen PaleGoldenRod,1,98.97,2025-05-22,True
2782,Which OliveDrab,25,312.3,2023-11-26,False
2783,Son GoldenRod,30,236.48,2024-10-31,True
2784,Establish ForestGreen,13,377.17,2023-08-26,False
2785,Poor PeachPuff,17,281.15,2023-09-24,False
2786,Among Teal,25,345.73,2025-03-23,False
2787,Find Peru,17,257.26,2023-12-28,False
2788,Game Wheat,15,223.7,2023-10-10,False
2789,Relationship MediumVioletRed,8,190.78,2025-01-14,False
2790,Party DarkTurquoise,6,61.24,2024-11-03,True
2791,Before Maroon,22,293.92,2023-11-16,False
2792,Friend SpringGreen,8,385.93,2024-08-24,False
2793,President Teal,28,176.29,2025-03-22,False
2794,Force Gold,26,286.98,2024-12-21,False
2795,Join LimeGreen,29,231.82,2023-12-10,False
2796,Attention DarkTurquoise,24,116.72,2025-03-31,False
2797,Mission GoldenRod,9,351.76,2023-09-28,False
2798,Establish WhiteSmoke,18,153.9,2024-03-14,False
2799,Guy LightSkyBlue,16,63.52,2023-09-13,True
2800,Unit GreenYellow,22,163.18,2024-05-24,False
2801,South Thistle,25,490.82,2025-01-26,False
2802,Model Khaki,29,399.3,2024-10-27,False
2803,Her PaleGoldenRod,15,164.12,2024-11-05,False
2804,Above FireBrick,12,481.42,2024-05-02,False
2805,Book SteelBlue,2,300.65,2024-03-26,False
2806,Anything Khaki,10,211.35,2025-02-06,True
2807,Probably FireBrick,14,345.4,2024-08-14,False
2808,Magazine DarkRed,1,217.84,2025-05-03,False
2809,Lawyer Yellow,11,196.4,2024-02-06,False
