inventory_id,product_id,warehouse_id,stock_level
15009,3002,4,206
15010,3002,5,362
15011,3003,1,281
15012,3003,2,39
15013,3003,3,265
15014,3003,4,181
15015,3003,5,457
15016,3004,1,492
15017,3004,2,145
15018,3004,3,472
15019,3004,4,288
15020,3004,5,181
15021,3005,1,171
15022,3005,2,42
15023,3005,3,185
15024,3005,4,325
15025,3005,5,43
15026,3006,1,160
15027,3006,2,185
15028,3006,3,479
15029,3006,4,49
15030,3006,5,178
15031,3007,1,151
15032,3007,2,218
15033,3007,3,96
15034,3007,4,104
15035,3007,5,431
15036,3008,1,23
15037,3008,2,407
15038,3008,3,73
15039,3008,4,169
15040,3008,5,159
15041,3009,1,414
15042,3009,2,307
15043,3009,3,144
15044,3009,4,120
15045,3009,5,194
15046,3010,1,222
15047,3010,2,214
15048,3010,3,9
15049,3010,4,87
15050,3010,5,278
15051,3011,1,134
15052,3011,2,235
15053,3011,3,432
15054,3011,4,117
15055,3011,5,117
15056,3012,1,252
15057,3012,2,332
15058,3012,3,175
15059,3012,4,131
15060,3012,5,200
15061,3013,1,219
15062,3013,2,335
15063,3013,3,345
15064,3013,4,495
15065,3013,5,429
15066,3014,1,159
15067,3014,2,374
15068,3014,3,248
15069,3014,4,73
15070,3014,5,242
15071,3015,1,450
15072,3015,2,113
15073,3015,3,309
15074,3015,4,144
15075,3015,5,242
15076,3016,1,432
15077,3016,2,397
15078,3016,3,34
15079,3016,4,78
15080,3016,5,72
15081,3017,1,35
15082,3017,2,394
15083,3017,3,127
15084,3017,4,243
15085,3017,5,5
15086,3018,1,195
15087,3018,2,367
15088,3018,3,8
15089,3018,4,251
15090,3018,5,7
15091,3019,1,167
15092,3019,2,288
15093,3019,3,214
15094,3019,4,269
15095,3019,5,32
15096,3020,1,198
15097,3020,2,28
15098,3020,3,297
15099,3020,4,122
15100,3020,5,275
15101,3021,1,212
15102,3021,2,145
15103,3021,3,189
15104,3021,4,270
15105,3021,5,327
15106,3022,1,9
15107,3022,2,290
15108,3022,3,19
15109,3022,4,300
15110,3022,5,35
15111,3023,1,154
15112,3023,2,231
15113,3023,3,72
15114,3023,4,73
15115,3023,5,332
15116,3024,1,439
15117,3024,2,271
15118,3024,3,100
15119,3024,4,399
15120,3024,5,468
15121,3025,1,485
15122,3025,2,474
15123,3025,3,89
15124,3025,4,333
15125,3025,5,255
15126,3026,1,52
15127,3026,2,171
15128,3026,3,265
15129,3026,4,109
15130,3026,5,351
15131,3027,1,302
15132,3027,2,314
15133,3027,3,143
15134,3027,4,339
15135,3027,5,87
15136,3028,1,198
15137,3028,2,298
15138,3028,3,346
15139,3028,4,340
15140,3028,5,211
15141,3029,1,186
15142,3029,2,28
15143,3029,3,455
15144,3029,4,128
15145,3029,5,99
15146,3030,1,230
15147,3030,2,270
15148,3030,3,372
15149,3030,4,468
15150,3030,5,194
15151,3031,1,84
15152,3031,2,53
15153,3031,3,5
15154,3031,4,235
15155,3031,5,436
15156,3032,1,389
15157,3032,2,472
15158,3032,3,183
15159,3032,4,97
15160,3032,5,180
15161,3033,1,498
15162,3033,2,68
15163,3033,3,61
15164,3033,4,59
15165,3033,5,386
15166,3034,1,39
15167,3034,2,45
15168,3034,3,494
15169,3034,4,180
15170,3034,5,258
15171,3035,1,64
15172,3035,2,328
15173,3035,3,328
15174,3035,4,59
15175,3035,5,339
15176,3036,1,445
15177,3036,2,492
15178,3036,3,70
15179,3036,4,69
15180,3036,5,439
15181,3037,1,21
15182,3037,2,467
15183,3037,3,246
15184,3037,4,181
15185,3037,5,363
15186,3038,1,348
15187,3038,2,224
15188,3038,3,430
15189,3038,4,396
15190,3038,5,409
15191,3039,1,418
15192,3039,2,265
15193,3039,3,404
15194,3039,4,450
15195,3039,5,183
15196,3040,1,260
15197,3040,2,239
15198,3040,3,493
15199,3040,4,370
15200,3040,5,223
15201,3041,1,85
15202,3041,2,290
15203,3041,3,382
15204,3041,4,210
15205,3041,5,406
15206,3042,1,102
15207,3042,2,80
15208,3042,3,206
15209,3042,4,330
15210,3042,5,416
15211,3043,1,245
15212,3043,2,113
15213,3043,3,144
15214,3043,4,85
15215,3043,5,366
15216,3044,1,86
15217,3044,2,393
15218,3044,3,262
15219,3044,4,199
15220,3044,5,34
15221,3045,1,30
15222,3045,2,37
15223,3045,3,131
15224,3045,4,322
15225,3045,5,249
15226,3046,1,324
15227,3046,2,125
15228,3046,3,103
15229,3046,4,346
15230,3046,5,30
15231,3047,1,472
15232,3047,2,362
15233,3047,3,150
15234,3047,4,398
15235,3047,5,481
15236,3048,1,97
15237,3048,2,346
15238,3048,3,252
15239,3048,4,66
15240,3048,5,215
15241,3049,1,92
15242,3049,2,108
15243,3049,3,208
15244,3049,4,23
15245,3049,5,422
15246,3050,1,99
15247,3050,2,494
15248,3050,3,307
15249,3050,4,494
15250,3050,5,403
15251,3051,1,30
15252,3051,2,325
15253,3051,3,423
15254,3051,4,138
15255,3051,5,260
15256,3052,1,404
15257,3052,2,393
15258,3052,3,232
15259,3052,4,339
15260,3052,5,189
15261,3053,1,203
15262,3053,2,327
15263,3053,3,318
15264,3053,4,469
15265,3053,5,447
15266,3054,1,192
15267,3054,2,193
15268,3054,3,424
15269,3054,4,88
15270,3054,5,478
15271,3055,1,41
15272,3055,2,65
15273,3055,3,387
15274,3055,4,342
15275,3055,5,15
15276,3056,1,153
15277,3056,2,406
15278,3056,3,316
15279,3056,4,482
15280,3056,5,107
15281,3057,1,115
15282,3057,2,161
15283,3057,3,388
15284,3057,4,114
15285,3057,5,126
15286,3058,1,443
15287,3058,2,124
15288,3058,3,186
15289,3058,4,221
15290,3058,5,462
15291,3059,1,292
15292,3059,2,129
15293,3059,3,478
15294,3059,4,391
15295,3059,5,476
15296,3060,1,227
15297,3060,2,275
15298,3060,3,340
15299,3060,4,66
15300,3060,5,115
15301,3061,1,89
15302,3061,2,199
15303,3061,3,85
15304,3061,4,383
15305,3061,5,311
15306,3062,1,283
15307,3062,2,9
15308,3062,3,483
15309,3062,4,417
15310,3062,5,337
15311,3063,1,141
15312,3063,2,386
15313,3063,3,125
15314,3063,4,342
15315,3063,5,488
15316,3064,1,297
15317,3064,2,480
15318,3064,3,255
15319,3064,4,488
15320,3064,5,108
15321,3065,1,110
15322,3065,2,367
15323,3065,3,419
15324,3065,4,352
15325,3065,5,124
15326,3066,1,381
15327,3066,2,143
15328,3066,3,301
15329,3066,4,480
15330,3066,5,446
15331,3067,1,254
15332,3067,2,303
15333,3067,3,367
15334,3067,4,43
15335,3067,5,53
15336,3068,1,484
15337,3068,2,361
15338,3068,3,394
15339,3068,4,365
15340,3068,5,191
15341,3069,1,247
15342,3069,2,97
15343,3069,3,381
15344,3069,4,448
15345,3069,5,87
15346,3070,1,121
15347,3070,2,45
15348,3070,3,206
15349,3070,4,148
15350,3070,5,453
15351,3071,1,245
15352,3071,2,329
15353,3071,3,148
15354,3071,4,264
15355,3071,5,258
15356,3072,1,77
15357,3072,2,197
15358,3072,3,491
15359,3072,4,143
15360,3072,5,429
15361,3073,1,366
15362,3073,2,72
15363,3073,3,280
15364,3073,4,167
15365,3073,5,232
15366,3074,1,464
15367,3074,2,428
15368,3074,3,380
15369,3074,4,347
15370,3074,5,405
15371,3075,1,149
15372,3075,2,332
15373,3075,3,71
15374,3075,4,184
15375,3075,5,158
15376,3076,1,316
15377,3076,2,96
15378,3076,3,232
15379,3076,4,407
15380,3076,5,479
15381,3077,1,457
15382,3077,2,437
15383,3077,3,148
15384,3077,4,474
15385,3077,5,250
15386,3078,1,40
15387,3078,2,372
15388,3078,3,204
15389,3078,4,337
15390,3078,5,228
15391,3079,1,260
15392,3079,2,216
15393,3079,3,90
15394,3079,4,101
15395,3079,5,471
15396,3080,1,461
15397,3080,2,314
15398,3080,3,402
15399,3080,4,40
15400,3080,5,101
15401,3081,1,200
15402,3081,2,332
15403,3081,3,129
15404,3081,4,197
15405,3081,5,378
15406,3082,1,166
15407,3082,2,242
15408,3082,3,181
15409,3082,4,231
15410,3082,5,308
15411,3083,1,492
15412,3083,2,127
15413,3083,3,496
15414,3083,4,283
15415,3083,5,497
15416,3084,1,428
15417,3084,2,480
15418,3084,3,69
15419,3084,4,5
15420,3084,5,15
15421,3085,1,331
15422,3085,2,416
15423,3085,3,398
15424,3085,4,119
15425,3085,5,153
15426,3086,1,301
15427,3086,2,257
15428,3086,3,43
15429,3086,4,449
15430,3086,5,89
15431,3087,1,75
15432,3087,2,73
15433,3087,3,277
15434,3087,4,337
15435,3087,5,314
15436,3088,1,313
15437,3088,2,108
15438,3088,3,7
15439,3088,4,474
15440,3088,5,120
15441,3089,1,64
15442,3089,2,305
15443,3089,3,453
15444,3089,4,293
15445,3089,5,44
15446,3090,1,5
15447,3090,2,378
15448,3090,3,269
15449,3090,4,396
15450,3090,5,305
15451,3091,1,488
15452,3091,2,445
15453,3091,3,208
15454,3091,4,443
15455,3091,5,277
15456,3092,1,185
15457,3092,2,100
15458,3092,3,166
15459,3092,4,29
15460,3092,5,165
15461,3093,1,360
15462,3093,2,118
15463,3093,3,53
15464,3093,4,408
15465,3093,5,346
15466,3094,1,177
15467,3094,2,488
15468,3094,3,319
15469,3094,4,435
15470,3094,5,177
15471,3095,1,63
15472,3095,2,119
15473,3095,3,17
15474,3095,4,387
15475,3095,5,402
15476,3096,1,339
15477,3096,2,328
15478,3096,3,44
15479,3096,4,336
15480,3096,5,334
15481,3097,1,85
15482,3097,2,182
15483,3097,3,29
15484,3097,4,423
15485,3097,5,154
15486,3098,1,298
15487,3098,2,427
15488,3098,3,95
15489,3098,4,351
15490,3098,5,334
15491,3099,1,419
15492,3099,2,323
15493,3099,3,296
15494,3099,4,178
15495,3099,5,302
15496,3100,1,348
15497,3100,2,406
15498,3100,3,335
15499,3100,4,259
15500,3100,5,172
15501,3101,1,255
15502,3101,2,129
15503,3101,3,455
15504,3101,4,406
15505,3101,5,384
15506,3102,1,193
15507,3102,2,119
15508,3102,3,322
15509,3102,4,17
15510,3102,5,415
15511,3103,1,315
15512,3103,2,88
15513,3103,3,185
15514,3103,4,363
15515,3103,5,346
15516,3104,1,231
15517,3104,2,330
15518,3104,3,406
15519,3104,4,226
15520,3104,5,352
15521,3105,1,71
15522,3105,2,163
15523,3105,3,267
15524,3105,4,234
15525,3105,5,262
15526,3106,1,218
15527,3106,2,249
15528,3106,3,212
15529,3106,4,444
15530,3106,5,444
15531,3107,1,136
15532,3107,2,177
15533,3107,3,64
15534,3107,4,194
15535,3107,5,10
15536,3108,1,296
15537,3108,2,469
15538,3108,3,48
15539,3108,4,117
15540,3108,5,212
15541,3109,1,237
15542,3109,2,176
15543,3109,3,498
15544,3109,4,58
15545,3109,5,180
15546,3110,1,110
15547,3110,2,428
15548,3110,3,37
15549,3110,4,94
15550,3110,5,428
15551,3111,1,121
15552,3111,2,372
15553,3111,3,228
15554,3111,4,82
15555,3111,5,410
15556,3112,1,160
15557,3112,2,134
15558,3112,3,246
15559,3112,4,442
15560,3112,5,45
15561,3113,1,388
15562,3113,2,457
15563,3113,3,305
15564,3113,4,112
15565,3113,5,343
15566,3114,1,22
15567,3114,2,283
15568,3114,3,44
15569,3114,4,211
15570,3114,5,99
15571,3115,1,275
15572,3115,2,448
15573,3115,3,375
15574,3115,4,308
15575,3115,5,22
15576,3116,1,435
15577,3116,2,436
15578,3116,3,153
15579,3116,4,475
15580,3116,5,456
15581,3117,1,190
15582,3117,2,303
15583,3117,3,323
15584,3117,4,420
15585,3117,5,105
15586,3118,1,235
15587,3118,2,154
15588,3118,3,174
15589,3118,4,125
15590,3118,5,282
15591,3119,1,90
15592,3119,2,331
15593,3119,3,12
15594,3119,4,423
15595,3119,5,453
15596,3120,1,382
15597,3120,2,101
15598,3120,3,44
15599,3120,4,305
15600,3120,5,69
15601,3121,1,344
15602,3121,2,20
15603,3121,3,29
15604,3121,4,381
15605,3121,5,394
15606,3122,1,445
15607,3122,2,308
15608,3122,3,90
15609,3122,4,160
15610,3122,5,476
15611,3123,1,79
15612,3123,2,238
15613,3123,3,383
15614,3123,4,286
15615,3123,5,15
15616,3124,1,171
15617,3124,2,228
15618,3124,3,165
15619,3124,4,457
15620,3124,5,77
15621,3125,1,491
15622,3125,2,54
15623,3125,3,392
15624,3125,4,42
15625,3125,5,161
15626,3126,1,434
15627,3126,2,455
15628,3126,3,427
15629,3126,4,33
15630,3126,5,145
15631,3127,1,1
15632,3127,2,82
15633,3127,3,321
15634,3127,4,376
15635,3127,5,492
15636,3128,1,326
15637,3128,2,469
15638,3128,3,345
15639,3128,4,277
15640,3128,5,113
15641,3129,1,417
15642,3129,2,295
15643,3129,3,403
15644,3129,4,355
15645,3129,5,58
15646,3130,1,58
15647,3130,2,134
15648,3130,3,375
15649,3130,4,285
15650,3130,5,468
15651,3131,1,196
15652,3131,2,56
15653,3131,3,38
15654,3131,4,267
15655,3131,5,182
15656,3132,1,139
15657,3132,2,420
15658,3132,3,37
15659,3132,4,368
15660,3132,5,331
15661,3133,1,442
15662,3133,2,203
15663,3133,3,325
15664,3133,4,153
15665,3133,5,177
15666,3134,1,152
15667,3134,2,252
15668,3134,3,433
15669,3134,4,259
15670,3134,5,82
15671,3135,1,2
15672,3135,2,248
15673,3135,3,492
15674,3135,4,192
15675,3135,5,175
15676,3136,1,223
15677,3136,2,69
15678,3136,3,58
15679,3136,4,122
15680,3136,5,431
15681,3137,1,219
15682,3137,2,324
15683,3137,3,293
15684,3137,4,28
15685,3137,5,137
15686,3138,1,26
15687,3138,2,11
15688,3138,3,443
15689,3138,4,43
15690,3138,5,464
15691,3139,1,339
15692,3139,2,48
15693,3139,3,469
15694,3139,4,150
15695,3139,5,310
15696,3140,1,144
15697,3140,2,103
15698,3140,3,398
15699,3140,4,142
15700,3140,5,384
15701,3141,1,243
15702,3141,2,441
15703,3141,3,156
15704,3141,4,274
15705,3141,5,334
15706,3142,1,178
15707,3142,2,161
15708,3142,3,259
15709,3142,4,179
15710,3142,5,420
15711,3143,1,202
15712,3143,2,327
15713,3143,3,257
15714,3143,4,86
15715,3143,5,16
15716,3144,1,5
15717,3144,2,158
15718,3144,3,48
15719,3144,4,44
15720,3144,5,382
15721,3145,1,271
15722,3145,2,242
15723,3145,3,162
15724,3145,4,150
15725,3145,5,444
15726,3146,1,292
15727,3146,2,452
15728,3146,3,385
15729,3146,4,33
15730,3146,5,254
15731,3147,1,361
15732,3147,2,448
15733,3147,3,362
15734,3147,4,261
15735,3147,5,266
15736,3148,1,388
15737,3148,2,196
15738,3148,3,42
15739,3148,4,461
15740,3148,5,375
15741,3149,1,171
15742,3149,2,463
15743,3149,3,428
15744,3149,4,182
15745,3149,5,102
15746,3150,1,193
15747,3150,2,447
15748,3150,3,184
15749,3150,4,110
15750,3150,5,442
15751,3151,1,490
15752,3151,2,239
15753,3151,3,233
15754,3151,4,12
15755,3151,5,469
15756,3152,1,164
15757,3152,2,445
15758,3152,3,281
15759,3152,4,367
15760,3152,5,329
15761,3153,1,47
15762,3153,2,439
15763,3153,3,109
15764,3153,4,393
15765,3153,5,401
15766,3154,1,202
15767,3154,2,61
15768,3154,3,454
15769,3154,4,308
15770,3154,5,450
15771,3155,1,306
15772,3155,2,248
15773,3155,3,282
15774,3155,4,334
15775,3155,5,371
15776,3156,1,65
15777,3156,2,327
15778,3156,3,5
15779,3156,4,123
15780,3156,5,181
15781,3157,1,200
15782,3157,2,122
15783,3157,3,295
15784,3157,4,173
15785,3157,5,100
15786,3158,1,64
15787,3158,2,241
15788,3158,3,303
15789,3158,4,56
15790,3158,5,422
15791,3159,1,167
15792,3159,2,33
15793,3159,3,75
15794,3159,4,195
15795,3159,5,34
15796,3160,1,292
15797,3160,2,452
15798,3160,3,69
15799,3160,4,495
15800,3160,5,401
15801,3161,1,147
15802,3161,2,69
15803,3161,3,484
15804,3161,4,159
15805,3161,5,454
15806,3162,1,154
15807,3162,2,250
15808,3162,3,450
15809,3162,4,459
15810,3162,5,497
15811,3163,1,143
15812,3163,2,229
15813,3163,3,462
15814,3163,4,261
15815,3163,5,90
15816,3164,1,378
15817,3164,2,110
15818,3164,3,343
15819,3164,4,495
15820,3164,5,168
15821,3165,1,437
15822,3165,2,466
15823,3165,3,182
15824,3165,4,51
15825,3165,5,31
15826,3166,1,485
15827,3166,2,343
15828,3166,3,216
15829,3166,4,236
15830,3166,5,494
15831,3167,1,122
15832,3167,2,230
15833,3167,3,89
15834,3167,4,6
15835,3167,5,301
15836,3168,1,109
15837,3168,2,429
15838,3168,3,290
15839,3168,4,179
15840,3168,5,362
15841,3169,1,332
15842,3169,2,489
15843,3169,3,253
15844,3169,4,189
15845,3169,5,484
15846,3170,1,172
15847,3170,2,67
15848,3170,3,482
15849,3170,4,437
15850,3170,5,399
15851,3171,1,496
15852,3171,2,278
15853,3171,3,386
15854,3171,4,228
15855,3171,5,24
15856,3172,1,121
15857,3172,2,104
15858,3172,3,135
15859,3172,4,240
15860,3172,5,302
15861,3173,1,156
15862,3173,2,106
15863,3173,3,217
15864,3173,4,423
15865,3173,5,349
15866,3174,1,415
15867,3174,2,251
15868,3174,3,275
15869,3174,4,488
15870,3174,5,440
15871,3175,1,489
15872,3175,2,295
15873,3175,3,14
15874,3175,4,386
15875,3175,5,467
15876,3176,1,203
15877,3176,2,14
15878,3176,3,129
15879,3176,4,242
15880,3176,5,430
15881,3177,1,180
15882,3177,2,280
15883,3177,3,220
15884,3177,4,189
15885,3177,5,24
15886,3178,1,477
15887,3178,2,107
15888,3178,3,318
15889,3178,4,283
15890,3178,5,13
15891,3179,1,83
15892,3179,2,191
15893,3179,3,72
15894,3179,4,321
15895,3179,5,244
15896,3180,1,225
15897,3180,2,332
15898,3180,3,414
15899,3180,4,149
15900,3180,5,191
15901,3181,1,50
15902,3181,2,437
15903,3181,3,104
15904,3181,4,345
15905,3181,5,266
15906,3182,1,483
15907,3182,2,283
15908,3182,3,434
15909,3182,4,118
15910,3182,5,422
15911,3183,1,431
15912,3183,2,462
15913,3183,3,91
15914,3183,4,466
15915,3183,5,458
15916,3184,1,411
15917,3184,2,435
15918,3184,3,44
15919,3184,4,7
15920,3184,5,285
15921,3185,1,422
15922,3185,2,356
15923,3185,3,311
15924,3185,4,368
15925,3185,5,47
15926,3186,1,61
15927,3186,2,281
15928,3186,3,409
15929,3186,4,493
15930,3186,5,213
15931,3187,1,45
15932,3187,2,126
15933,3187,3,417
15934,3187,4,209
15935,3187,5,206
15936,3188,1,382
15937,3188,2,368
15938,3188,3,492
15939,3188,4,98
15940,3188,5,41
15941,3189,1,54
15942,3189,2,151
15943,3189,3,120
15944,3189,4,234
15945,3189,5,33
15946,3190,1,382
15947,3190,2,109
15948,3190,3,367
15949,3190,4,60
15950,3190,5,475
15951,3191,1,180
15952,3191,2,145
15953,3191,3,470
15954,3191,4,484
15955,3191,5,253
15956,3192,1,467
15957,3192,2,422
15958,3192,3,310
15959,3192,4,480
15960,3192,5,413
15961,3193,1,377
15962,3193,2,399
15963,3193,3,215
15964,3193,4,309
15965,3193,5,306
15966,3194,1,273
15967,3194,2,108
15968,3194,3,355
15969,3194,4,198
15970,3194,5,194
15971,3195,1,276
15972,3195,2,65
15973,3195,3,321
15974,3195,4,461
15975,3195,5,497
15976,3196,1,128
15977,3196,2,281
15978,3196,3,397
15979,3196,4,149
15980,3196,5,410
15981,3197,1,356
15982,3197,2,444
15983,3197,3,337
15984,3197,4,250
15985,3197,5,436
15986,3198,1,387
15987,3198,2,347
15988,3198,3,451
15989,3198,4,394
15990,3198,5,8
15991,3199,1,207
15992,3199,2,66
15993,3199,3,108
15994,3199,4,204
15995,3199,5,72
15996,3200,1,23
15997,3200,2,203
15998,3200,3,102
15999,3200,4,64
16000,3200,5,488
16001,3201,1,342
16002,3201,2,32
16003,3201,3,148
16004,3201,4,484
16005,3201,5,59
16006,3202,1,71
16007,3202,2,38
16008,3202,3,479
16009,3202,4,394
16010,3202,5,9
16011,3203,1,331
16012,3203,2,396
16013,3203,3,89
16014,3203,4,3
16015,3203,5,21
16016,3204,1,19
16017,3204,2,258
16018,3204,3,278
16019,3204,4,466
16020,3204,5,321
16021,3205,1,381
16022,3205,2,171
16023,3205,3,98
16024,3205,4,54
16025,3205,5,287
16026,3206,1,400
16027,3206,2,148
16028,3206,3,437
16029,3206,4,254
16030,3206,5,487
16031,3207,1,88
16032,3207,2,360
16033,3207,3,341
16034,3207,4,308
16035,3207,5,36
16036,3208,1,367
16037,3208,2,146
16038,3208,3,399
16039,3208,4,455
16040,3208,5,120
16041,3209,1,88
16042,3209,2,18
16043,3209,3,292
16044,3209,4,151
16045,3209,5,498
16046,3210,1,225
16047,3210,2,468
16048,3210,3,459
16049,3210,4,473
16050,3210,5,98
16051,3211,1,292
16052,3211,2,177
16053,3211,3,384
16054,3211,4,207
16055,3211,5,263
16056,3212,1,115
16057,3212,2,336
16058,3212,3,93
16059,3212,4,151
16060,3212,5,156
16061,3213,1,300
16062,3213,2,471
16063,3213,3,90
16064,3213,4,123
16065,3213,5,268
16066,3214,1,6
16067,3214,2,167
16068,3214,3,199
16069,3214,4,242
16070,3214,5,100
16071,3215,1,65
16072,3215,2,482
16073,3215,3,105
16074,3215,4,318
16075,3215,5,236
16076,3216,1,313
16077,3216,2,38
16078,3216,3,79
16079,3216,4,267
16080,3216,5,38
16081,3217,1,479
16082,3217,2,20
16083,3217,3,355
16084,3217,4,51
16085,3217,5,63
16086,3218,1,380
16087,3218,2,73
16088,3218,3,273
16089,3218,4,59
16090,3218,5,163
16091,3219,1,463
16092,3219,2,474
16093,3219,3,227
16094,3219,4,69
16095,3219,5,452
16096,3220,1,463
16097,3220,2,290
16098,3220,3,378
16099,3220,4,175
16100,3220,5,387
16101,3221,1,409
16102,3221,2,230
16103,3221,3,168
16104,3221,4,68
16105,3221,5,71
16106,3222,1,36
16107,3222,2,77
16108,3222,3,57
16109,3222,4,339
16110,3222,5,300
16111,3223,1,1
16112,3223,2,47
16113,3223,3,174
16114,3223,4,320
16115,3223,5,94
16116,3224,1,467
16117,3224,2,407
16118,3224,3,267
16119,3224,4,284
16120,3224,5,469
16121,3225,1,77
16122,3225,2,232
16123,3225,3,499
16124,3225,4,122
16125,3225,5,436
16126,3226,1,296
16127,3226,2,349
16128,3226,3,192
16129,3226,4,27
16130,3226,5,339
16131,3227,1,493
16132,3227,2,41
16133,3227,3,315
16134,3227,4,305
16135,3227,5,78
16136,3228,1,287
16137,3228,2,72
16138,3228,3,266
16139,3228,4,87
16140,3228,5,21
16141,3229,1,177
16142,3229,2,113
16143,3229,3,241
16144,3229,4,177
16145,3229,5,207
16146,3230,1,427
16147,3230,2,206
16148,3230,3,434
16149,3230,4,285
16150,3230,5,188
16151,3231,1,453
16152,3231,2,23
16153,3231,3,186
16154,3231,4,250
16155,3231,5,102
16156,3232,1,147
16157,3232,2,68
16158,3232,3,87
16159,3232,4,437
16160,3232,5,5
16161,3233,1,101
16162,3233,2,197
16163,3233,3,301
16164,3233,4,494
16165,3233,5,231
16166,3234,1,478
16167,3234,2,269
16168,3234,3,202
16169,3234,4,55
16170,3234,5,83
16171,3235,1,54
16172,3235,2,293
16173,3235,3,5
16174,3235,4,252
16175,3235,5,305
16176,3236,1,430
16177,3236,2,257
16178,3236,3,395
16179,3236,4,83
16180,3236,5,373
16181,3237,1,320
16182,3237,2,464
16183,3237,3,413
16184,3237,4,206
16185,3237,5,455
16186,3238,1,112
16187,3238,2,197
16188,3238,3,471
16189,3238,4,345
16190,3238,5,159
16191,3239,1,135
16192,3239,2,27
16193,3239,3,182
16194,3239,4,121
16195,3239,5,424
16196,3240,1,417
16197,3240,2,392
16198,3240,3,175
16199,3240,4,397
16200,3240,5,295
16201,3241,1,171
16202,3241,2,82
16203,3241,3,286
16204,3241,4,489
16205,3241,5,140
16206,3242,1,469
16207,3242,2,7
16208,3242,3,407
16209,3242,4,112
16210,3242,5,464
16211,3243,1,396
16212,3243,2,194
16213,3243,3,488
16214,3243,4,203
16215,3243,5,76
16216,3244,1,88
16217,3244,2,361
16218,3244,3,224
16219,3244,4,289
16220,3244,5,66
16221,3245,1,331
16222,3245,2,275
16223,3245,3,14
16224,3245,4,169
16225,3245,5,343
16226,3246,1,363
16227,3246,2,467
16228,3246,3,312
16229,3246,4,496
16230,3246,5,38
16231,3247,1,319
16232,3247,2,87
16233,3247,3,452
16234,3247,4,176
16235,3247,5,341
16236,3248,1,24
16237,3248,2,425
16238,3248,3,209
16239,3248,4,422
16240,3248,5,252
16241,3249,1,418
16242,3249,2,436
16243,3249,3,112
16244,3249,4,418
16245,3249,5,308
16246,3250,1,363
16247,3250,2,186
16248,3250,3,465
16249,3250,4,444
16250,3250,5,248
16251,3251,1,307
16252,3251,2,38
16253,3251,3,452
16254,3251,4,129
16255,3251,5,104
16256,3252,1,307
16257,3252,2,220
16258,3252,3,369
16259,3252,4,422
16260,3252,5,312
16261,3253,1,319
16262,3253,2,154
16263,3253,3,353
16264,3253,4,37
16265,3253,5,395
16266,3254,1,73
16267,3254,2,223
16268,3254,3,39
16269,3254,4,237
16270,3254,5,42
16271,3255,1,252
16272,3255,2,239
16273,3255,3,328
16274,3255,4,449
16275,3255,5,298
16276,3256,1,191
16277,3256,2,375
16278,3256,3,306
16279,3256,4,473
16280,3256,5,144
16281,3257,1,49
16282,3257,2,244
16283,3257,3,20
16284,3257,4,48
16285,3257,5,153
16286,3258,1,453
16287,3258,2,298
16288,3258,3,184
16289,3258,4,7
16290,3258,5,143
16291,3259,1,79
16292,3259,2,210
16293,3259,3,409
16294,3259,4,344
16295,3259,5,420
16296,3260,1,220
16297,3260,2,259
16298,3260,3,144
16299,3260,4,26
16300,3260,5,0
16301,3261,1,272
16302,3261,2,101
16303,3261,3,350
16304,3261,4,408
16305,3261,5,331
16306,3262,1,280
16307,3262,2,168
16308,3262,3,51
16309,3262,4,445
16310,3262,5,113
16311,3263,1,178
16312,3263,2,399
16313,3263,3,110
16314,3263,4,29
16315,3263,5,357
16316,3264,1,6
16317,3264,2,353
16318,3264,3,388
16319,3264,4,243
16320,3264,5,174
16321,3265,1,196
16322,3265,2,470
16323,3265,3,299
16324,3265,4,227
16325,3265,5,241
16326,3266,1,159
16327,3266,2,455
16328,3266,3,64
16329,3266,4,81
16330,3266,5,308
16331,3267,1,340
16332,3267,2,451
16333,3267,3,23
16334,3267,4,140
16335,3267,5,339
16336,3268,1,171
16337,3268,2,328
16338,3268,3,71
16339,3268,4,51
16340,3268,5,359
16341,3269,1,448
16342,3269,2,100
16343,3269,3,192
16344,3269,4,94
16345,3269,5,270
16346,3270,1,126
16347,3270,2,451
16348,3270,3,44
16349,3270,4,49
16350,3270,5,342
16351,3271,1,421
16352,3271,2,157
16353,3271,3,108
16354,3271,4,422
16355,3271,5,240
16356,3272,1,165
16357,3272,2,406
16358,3272,3,29
16359,3272,4,108
16360,3272,5,345
16361,3273,1,230
16362,3273,2,463
16363,3273,3,197
16364,3273,4,140
16365,3273,5,136
16366,3274,1,316
16367,3274,2,484
16368,3274,3,318
16369,3274,4,215
16370,3274,5,315
16371,3275,1,197
16372,3275,2,200
16373,3275,3,301
16374,3275,4,416
16375,3275,5,273
16376,3276,1,307
16377,3276,2,200
16378,3276,3,110
16379,3276,4,304
16380,3276,5,56
16381,3277,1,349
16382,3277,2,103
16383,3277,3,149
16384,3277,4,413
16385,3277,5,318
16386,3278,1,86
16387,3278,2,215
16388,3278,3,31
16389,3278,4,131
16390,3278,5,241
16391,3279,1,389
16392,3279,2,219
16393,3279,3,296
16394,3279,4,36
16395,3279,5,146
16396,3280,1,39
16397,3280,2,152
16398,3280,3,133
16399,3280,4,150
16400,3280,5,61
16401,3281,1,452
16402,3281,2,425
16403,3281,3,154
16404,3281,4,120
16405,3281,5,103
